Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Custodian and nominee companies,Custodian and nominee companies,40662,149471331000
Reported,Custodian and nominee companies,Custodian and nominee companies,40694,151864851000
Reported,Custodian and nominee companies,Custodian and nominee companies,40724,152164118000
Reported,Custodian and nominee companies,Custodian and nominee companies,40753,153352375000
Reported,Custodian and nominee companies,Custodian and nominee companies,40786,158087919000
Reported,Custodian and nominee companies,Custodian and nominee companies,40816,159925932000
Reported,Custodian and nominee companies,Custodian and nominee companies,40847,162253863000
Reported,Custodian and nominee companies,Custodian and nominee companies,40877,166736941000
Reported,Custodian and nominee companies,Custodian and nominee companies,40907,169323159000
Reported,Custodian and nominee companies,Custodian and nominee companies,40939,171988969400
Reported,Custodian and nominee companies,Custodian and nominee companies,40968,175964828400
Reported,Custodian and nominee companies,Custodian and nominee companies,40998,177859646400
Reported,Custodian and nominee companies,Custodian and nominee companies,41029,171902338100
Reported,Custodian and nominee companies,Custodian and nominee companies,41060,172528672000
Reported,Custodian and nominee companies,Custodian and nominee companies,41089,174957288000
Reported,Custodian and nominee companies,Custodian and nominee companies,41121,171413267000
Reported,Custodian and nominee companies,Custodian and nominee companies,41152,176683465000
Reported,Custodian and nominee companies,Custodian and nominee companies,41180,178482314000
Reported,Custodian and nominee companies,Custodian and nominee companies,41213,182985026500
Reported,Custodian and nominee companies,Custodian and nominee companies,41243,184196897400
Reported,Custodian and nominee companies,Custodian and nominee companies,41274,187234097400
Reported,Custodian and nominee companies,Custodian and nominee companies,41305,185307224700
Reported,Custodian and nominee companies,Custodian and nominee companies,41333,186459995700
Reported,Custodian and nominee companies,Custodian and nominee companies,41361,189836171700
Reported,Custodian and nominee companies,Custodian and nominee companies,41394,189071240700
Reported,Custodian and nominee companies,Custodian and nominee companies,41425,183634699700
Reported,Custodian and nominee companies,Custodian and nominee companies,41453,186813821800
Reported,Custodian and nominee companies,Custodian and nominee companies,41486,190179387800
Reported,Custodian and nominee companies,Custodian and nominee companies,41516,193316782800
Reported,Custodian and nominee companies,Custodian and nominee companies,41547,200046322800
Reported,Custodian and nominee companies,Custodian and nominee companies,41578,205626263800
Reported,Custodian and nominee companies,Custodian and nominee companies,41607,212658699800
Reported,Custodian and nominee companies,Custodian and nominee companies,41639,210667484800
Reported,Custodian and nominee companies,Custodian and nominee companies,41670,210277421800
Reported,Custodian and nominee companies,Custodian and nominee companies,41698,211658152800
Reported,Custodian and nominee companies,Custodian and nominee companies,41729,218325356800
Reported,Custodian and nominee companies,Custodian and nominee companies,41759,221540449800
Reported,Custodian and nominee companies,Custodian and nominee companies,41789,227833954800
Reported,Custodian and nominee companies,Custodian and nominee companies,41820,229716237800
Reported,Custodian and nominee companies,Custodian and nominee companies,41851,226315031800
Reported,Custodian and nominee companies,Custodian and nominee companies,41880,229193225400
Reported,Custodian and nominee companies,Custodian and nominee companies,41912,234560839400
Reported,Custodian and nominee companies,Custodian and nominee companies,41943,239863984400
Reported,Custodian and nominee companies,Custodian and nominee companies,41971,241469154400
Reported,Custodian and nominee companies,Custodian and nominee companies,42004,244102965000
Reported,Custodian and nominee companies,Custodian and nominee companies,42034,242442304000
Reported,Custodian and nominee companies,Custodian and nominee companies,42062,247486270000
Reported,Custodian and nominee companies,Custodian and nominee companies,42094,254076687000
Reported,Custodian and nominee companies,Custodian and nominee companies,42124,251011915000
Reported,Custodian and nominee companies,Custodian and nominee companies,42153,254005526000
Reported,Custodian and nominee companies,Custodian and nominee companies,42185,256566540000
Reported,Custodian and nominee companies,Custodian and nominee companies,42216,257675150000
Reported,Custodian and nominee companies,Custodian and nominee companies,42247,260194590253.48001
Reported,Custodian and nominee companies,Custodian and nominee companies,42277,268053425150.45999
Reported,Custodian and nominee companies,Custodian and nominee companies,42307,268040283150.45999
Reported,Custodian and nominee companies,Custodian and nominee companies,42338,272354806800
Reported,Custodian and nominee companies,Custodian and nominee companies,42369,275282398200.34998
Reported,Custodian and nominee companies,Custodian and nominee companies,42398,270144102469.01001
Reported,Custodian and nominee companies,Custodian and nominee companies,42429,272137561490.41
Reported,Custodian and nominee companies,Custodian and nominee companies,42460,275176915789.40997
Reported,Custodian and nominee companies,Custodian and nominee companies,42489,275991823317.81
Reported,Custodian and nominee companies,Custodian and nominee companies,42521,275479137073.27002
Reported,Custodian and nominee companies,Custodian and nominee companies,42551,273639319828.75
Reported,Custodian and nominee companies,Custodian and nominee companies,42580,275276967828.75
Reported,Custodian and nominee companies,Custodian and nominee companies,42613,277669059475.69
Reported,Custodian and nominee companies,Custodian and nominee companies,42643,281606933475.69
Reported,Custodian and nominee companies,Custodian and nominee companies,42674,285735435100
Reported,Custodian and nominee companies,Custodian and nominee companies,42704,287219168800
Reported,Custodian and nominee companies,Custodian and nominee companies,42734,292197278500
Reported,Custodian and nominee companies,Custodian and nominee companies,42766,294901421500
Reported,Custodian and nominee companies,Custodian and nominee companies,42794,295808588500
Reported,Custodian and nominee companies,Custodian and nominee companies,42825,309761923600
Reported,Custodian and nominee companies,Custodian and nominee companies,42853,307451461600
Reported,Custodian and nominee companies,Custodian and nominee companies,42886,310320096600
Reported,Custodian and nominee companies,Custodian and nominee companies,42916,311779251600
Reported,Custodian and nominee companies,Custodian and nominee companies,42947,315952282600
Reported,Custodian and nominee companies,Custodian and nominee companies,42978,316613192600
Reported,Custodian and nominee companies,Custodian and nominee companies,43007,318403110600
Reported,Custodian and nominee companies,Custodian and nominee companies,43039,322114084600
Reported,Custodian and nominee companies,Custodian and nominee companies,43069,326196387600
Reported,Custodian and nominee companies,Custodian and nominee companies,43098,332185929600
Reported,Custodian and nominee companies,Custodian and nominee companies,43131,329839591600
Reported,Custodian and nominee companies,Custodian and nominee companies,43159,322279694900
Reported,Custodian and nominee companies,Custodian and nominee companies,43188,331415652900
Reported,Custodian and nominee companies,Custodian and nominee companies,43220,329881917900
Reported,Custodian and nominee companies,Custodian and nominee companies,43251,333085828900
Reported,Custodian and nominee companies,Custodian and nominee companies,43280,338855320900
Reported,Custodian and nominee companies,Custodian and nominee companies,43312,332599050900
Reported,Custodian and nominee companies,Custodian and nominee companies,43343,332925766900
Reported,Custodian and nominee companies,Custodian and nominee companies,43371,336928246900
Reported,Custodian and nominee companies,Custodian and nominee companies,43404,333804437900
Reported,Custodian and nominee companies,Custodian and nominee companies,43434,337683433900
Reported,Custodian and nominee companies,Custodian and nominee companies,43465,344140003400
Reported,Custodian and nominee companies,Custodian and nominee companies,43496,340197450400
Reported,Custodian and nominee companies,Custodian and nominee companies,43524,337561236400
Reported,Custodian and nominee companies,Custodian and nominee companies,43555,341260808400
Reported,Custodian and nominee companies,Custodian and nominee companies,43585,344586990500
Reported,Custodian and nominee companies,Custodian and nominee companies,43616,340245171092.06
Reported,Custodian and nominee companies,Custodian and nominee companies,43646,336037845500
Reported,Custodian and nominee companies,Custodian and nominee companies,43677,343435773500
Reported,Custodian and nominee companies,Custodian and nominee companies,43708,350365259500
Reported,Custodian and nominee companies,Custodian and nominee companies,43738,353607523500
Reported,Custodian and nominee companies,Custodian and nominee companies,43769,353094505500
Reported,Custodian and nominee companies,Custodian and nominee companies,43799,354118479500
Reported,Custodian and nominee companies,Custodian and nominee companies,43830,362603744200
Reported,Custodian and nominee companies,Custodian and nominee companies,43861,351047984200
Reported,Custodian and nominee companies,Custodian and nominee companies,43890,346518902200
Reported,Custodian and nominee companies,Custodian and nominee companies,43921,331148007200
Reported,Custodian and nominee companies,Custodian and nominee companies,43951,328701720200
Reported,Custodian and nominee companies,Custodian and nominee companies,43982,351635251400
Reported,Custodian and nominee companies,Custodian and nominee companies,44012,365556243400
Reported,Custodian and nominee companies,Custodian and nominee companies,44043,395113054400
Reported,Custodian and nominee companies,Custodian and nominee companies,44074,416296494900
Reported,Custodian and nominee companies,Custodian and nominee companies,44104,442341437900
Reported,Custodian and nominee companies,Custodian and nominee companies,44135,456173075900
Reported,Custodian and nominee companies,Custodian and nominee companies,44165,458412660100
Reported,Custodian and nominee companies,Custodian and nominee companies,44196,470784408100
Reported,Custodian and nominee companies,Custodian and nominee companies,44227,469211349100
Reported,Custodian and nominee companies,Custodian and nominee companies,44255,468909390100
Reported,Custodian and nominee companies,Custodian and nominee companies,44286,460128748100
Reported,Custodian and nominee companies,Custodian and nominee companies,44316,465590099100
Reported,Custodian and nominee companies,Custodian and nominee companies,44347,446514725100
Reported,Custodian and nominee companies,Custodian and nominee companies,44377,450449267100
Reported,Custodian and nominee companies,Custodian and nominee companies,44408,440169808100
Reported,Custodian and nominee companies,Custodian and nominee companies,44439,436757355200
Reported,Custodian and nominee companies,Custodian and nominee companies,44469,433816767200
Reported,Custodian and nominee companies,Custodian and nominee companies,44500,427023362200
Reported,Custodian and nominee companies,Custodian and nominee companies,44530,428098597200
Reported,Custodian and nominee companies,Custodian and nominee companies,44561,424372893200
Reported,Custodian and nominee companies,Custodian and nominee companies,44592,417334905200
Reported,Custodian and nominee companies,Custodian and nominee companies,44620,415519436200
Reported,Custodian and nominee companies,Custodian and nominee companies,44651,421698002200
Reported,Custodian and nominee companies,Custodian and nominee companies,44681,423310068200
Reported,Custodian and nominee companies,Custodian and nominee companies,44712,423889359200
Reported,Custodian and nominee companies,Custodian and nominee companies,44742,415566863200
Reported,Custodian and nominee companies,Custodian and nominee companies,44773,406063781700
Reported,Custodian and nominee companies,Custodian and nominee companies,44804,418849776700
Reported,Custodian and nominee companies,Custodian and nominee companies,44834,423388668700
Reported,Custodian and nominee companies,Custodian and nominee companies,44865,426940038700
Reported,Custodian and nominee companies,Custodian and nominee companies,44895,407198561700
Reported,Custodian and nominee companies,Custodian and nominee companies,44926,417723360700
Reported,Custodian and nominee companies,Custodian and nominee companies,44957,417575446700
Reported,Custodian and nominee companies,Custodian and nominee companies,44985,422421897700
Reported,Custodian and nominee companies,Custodian and nominee companies,45016,420416836700
Reported,Custodian and nominee companies,Custodian and nominee companies,45046,420055182200
Reported,Custodian and nominee companies,Custodian and nominee companies,45077,416202392100
Reported,Custodian and nominee companies,Custodian and nominee companies,45107,407797352100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40178,110248178000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40209,113716592000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40237,115446768000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40268,118810773000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40298,123087097000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40329,129152095000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40359,134758848000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40389,134034038000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40421,132960915000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40451,138425659000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40482,143609197000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40512,146376382000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40543,150629635000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40574,152148231000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40602,152470001000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40633,152445360000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40662,149471331000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40694,151864851000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40724,152164118000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40753,153352375000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40786,158087919000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40816,159925932000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40847,162253863000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40877,166736941000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40907,169323159000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40939,171988969400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40968,175964828400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,40998,177859646400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41029,171902338100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41060,172528672000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41089,174957288000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41121,171413267000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41152,176683465000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41180,178482314000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41213,182985026500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41243,184196897400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41274,187234097400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41305,185307224700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41333,186459995700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41361,189836171700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41394,189071240700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41425,183634699700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41453,186813821800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41486,190179387800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41516,193316782800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41547,200046322800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41578,205626263800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41607,212658699800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41639,210667484800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41670,210277421800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41698,211658152800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41729,218325356800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41759,221540449800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41789,227833954800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41820,229716237800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41851,226315031800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41880,229193225400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41912,234560839400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41943,239863984400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,41971,241469154400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42004,244102965000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42034,242442304000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42062,247486270000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42094,254076687000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42124,251011915000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42153,254005526000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42185,256566540000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42216,257675150000
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42247,260194590253.48001
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42277,268053425150.45999
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42307,268040283150.45999
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42338,272354806800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42369,275282398200.34998
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42398,270144102469.01001
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42429,272137561490.41
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42460,275176915789.40997
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42489,275991823317.81
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42521,275479137073.27002
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42551,273639319828.75
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42580,275276967828.75
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42613,277669059475.69
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42643,281606933475.69
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42674,285735435100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42704,287219168800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42734,292197278500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42766,294901421500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42794,295808588500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42825,309761923600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42853,307451461600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42886,310320096600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42916,311779251600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42947,315952282600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,42978,316613192600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43007,318403110600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43039,322114084600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43069,326196387600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43098,332185929600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43131,329839591600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43159,322279694900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43188,331415652900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43220,329881917900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43251,333085828900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43280,338855320900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43312,332599050900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43343,332925766900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43371,336928246900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43404,333804437900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43434,337683433900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43465,344140003400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43496,340197450400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43524,337561236400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43555,341260808400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43585,344586990500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43616,340245171092.06
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43646,336037845500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43677,343435773500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43708,350365259500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43738,353607523500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43769,353094505500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43799,354118479500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43830,362603744200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43861,351047984200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43890,346518902200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43921,331148007200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43951,328701720200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,43982,351635251400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44012,365556243400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44043,395113054400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44074,416296494900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44104,442341437900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44135,456173075900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44165,458412660100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44196,470784408100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44227,469211349100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44255,468909390100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44286,460128748100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44316,465590099100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44347,446514725100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44377,450449267100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44408,440169808100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44439,436757355200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44469,433816767200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44500,427023362200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44530,428098597200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44561,424372893200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44592,417334905200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44620,415519436200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44651,421698002200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44681,423310068200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44712,423889359200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44742,415566863200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44773,406063781700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44804,418849776700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44834,423388668700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44865,426940038700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44895,407198561700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44926,417723360700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44957,417575446700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,44985,422421897700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,45016,420416836700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,45046,420055182200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,45077,416202392100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,45107,407797352100
Reported,Unidentified foreign,Unidentified foreign,40178,10585448000
Reported,Unidentified foreign,Unidentified foreign,40209,8404946000
Reported,Unidentified foreign,Unidentified foreign,40237,8396988000
Reported,Unidentified foreign,Unidentified foreign,40268,8303470000
Reported,Unidentified foreign,Unidentified foreign,40298,8182126000
Reported,Unidentified foreign,Unidentified foreign,40329,8128091000
Reported,Unidentified foreign,Unidentified foreign,40359,7885578000
Reported,Unidentified foreign,Unidentified foreign,40389,7606829000
Reported,Unidentified foreign,Unidentified foreign,40421,7351182000
Reported,Unidentified foreign,Unidentified foreign,40451,7357989000
Reported,Unidentified foreign,Unidentified foreign,40482,6208607000
Reported,Unidentified foreign,Unidentified foreign,40512,6208247000
Reported,Unidentified foreign,Unidentified foreign,40543,6167416000
Reported,Unidentified foreign,Unidentified foreign,40574,6107620000
Reported,Unidentified foreign,Unidentified foreign,40602,6117620000
Reported,Unidentified foreign,Unidentified foreign,40633,5838708000
Reported,Unidentified foreign,Unidentified foreign,40662,5648276000
Reported,Unidentified foreign,Unidentified foreign,40694,5640011000
Reported,Unidentified foreign,Unidentified foreign,40724,5064054000
Reported,Unidentified foreign,Unidentified foreign,40753,5292709000
Reported,Unidentified foreign,Unidentified foreign,40786,4927681000
Reported,Unidentified foreign,Unidentified foreign,40816,4436005000
Reported,Unidentified foreign,Unidentified foreign,40847,4453388000
Reported,Unidentified foreign,Unidentified foreign,40877,4422772000
Reported,Unidentified foreign,Unidentified foreign,40907,4302010000
Reported,Unidentified foreign,Unidentified foreign,40939,4298027000
Reported,Unidentified foreign,Unidentified foreign,40968,4291540000
Reported,Unidentified foreign,Unidentified foreign,40998,4296611000
Reported,Unidentified foreign,Unidentified foreign,41029,4141687000
Reported,Unidentified foreign,Unidentified foreign,41060,4073543000
Reported,Unidentified foreign,Unidentified foreign,41089,4055859000
Reported,Unidentified foreign,Unidentified foreign,41121,4050369000
Reported,Unidentified foreign,Unidentified foreign,41152,3909760000
Reported,Unidentified foreign,Unidentified foreign,41180,3731805000
Reported,Unidentified foreign,Unidentified foreign,41213,3633849000
Reported,Unidentified foreign,Unidentified foreign,41243,3419854000
Reported,Unidentified foreign,Unidentified foreign,41274,3365926000
Reported,Unidentified foreign,Unidentified foreign,41305,3316517000
Reported,Unidentified foreign,Unidentified foreign,41333,3265621000
Reported,Unidentified foreign,Unidentified foreign,41361,3286746000
Reported,Unidentified foreign,Unidentified foreign,41394,3212513000
Reported,Unidentified foreign,Unidentified foreign,41425,3084072000
Reported,Unidentified foreign,Unidentified foreign,41453,3058328000
Reported,Unidentified foreign,Unidentified foreign,41486,3048996000
Reported,Unidentified foreign,Unidentified foreign,41516,2624965000
Reported,Unidentified foreign,Unidentified foreign,41547,2567840000
Reported,Unidentified foreign,Unidentified foreign,41578,2494798000
Reported,Unidentified foreign,Unidentified foreign,41607,2514459000
Reported,Unidentified foreign,Unidentified foreign,41639,2469687000
Reported,Unidentified foreign,Unidentified foreign,41670,2457118000
Reported,Unidentified foreign,Unidentified foreign,41698,2418563000
Reported,Unidentified foreign,Unidentified foreign,41729,2455590000
Reported,Unidentified foreign,Unidentified foreign,41759,2462333000
Reported,Unidentified foreign,Unidentified foreign,41789,2446808000
Reported,Unidentified foreign,Unidentified foreign,41820,2366097000
Reported,Unidentified foreign,Unidentified foreign,41851,2334469000
Reported,Unidentified foreign,Unidentified foreign,41880,1853701000
Reported,Unidentified foreign,Unidentified foreign,41912,1702111000
Reported,Unidentified foreign,Unidentified foreign,41943,1681801000
Reported,Unidentified foreign,Unidentified foreign,41971,1678564000
Reported,Unidentified foreign,Unidentified foreign,42004,1673341000
Reported,Unidentified foreign,Unidentified foreign,42034,1665771000
Reported,Unidentified foreign,Unidentified foreign,42062,1661041000
Reported,Unidentified foreign,Unidentified foreign,42094,1642741000
Reported,Unidentified foreign,Unidentified foreign,42124,1448873000
Reported,Unidentified foreign,Unidentified foreign,42153,1478873000
Reported,Unidentified foreign,Unidentified foreign,42185,1468578000
Reported,Unidentified foreign,Unidentified foreign,42216,1457284000
Reported,Unidentified foreign,Unidentified foreign,42247,1433482455
Reported,Unidentified foreign,Unidentified foreign,42277,1397780455
Reported,Unidentified foreign,Unidentified foreign,42307,651632000
Reported,Unidentified foreign,Unidentified foreign,42338,1152458000
Reported,Unidentified foreign,Unidentified foreign,42369,1153233000
Reported,Unidentified foreign,Unidentified foreign,42398,1148025000
Reported,Unidentified foreign,Unidentified foreign,42429,1130025000
Reported,Unidentified foreign,Unidentified foreign,42460,1056575000
Reported,Unidentified foreign,Unidentified foreign,42489,1054175000
Reported,Unidentified foreign,Unidentified foreign,42521,1063867000
Reported,Unidentified foreign,Unidentified foreign,42551,1026867000
Reported,Unidentified foreign,Unidentified foreign,42580,1026867000
Reported,Unidentified foreign,Unidentified foreign,42613,1015787000
Reported,Unidentified foreign,Unidentified foreign,42643,1040787000
Reported,Unidentified foreign,Unidentified foreign,42674,984057000
Reported,Unidentified foreign,Unidentified foreign,42704,959057000
Reported,Unidentified foreign,Unidentified foreign,42734,974057000
Reported,Unidentified foreign,Unidentified foreign,42766,974057000
Reported,Unidentified foreign,Unidentified foreign,42794,562357000
Reported,Unidentified foreign,Unidentified foreign,42825,247292000
Reported,Unidentified foreign,Unidentified foreign,42853,247292000
Reported,Unidentified foreign,Unidentified foreign,42886,245236000
Reported,Unidentified foreign,Unidentified foreign,42916,245236000
Reported,Unidentified foreign,Unidentified foreign,42947,245236000
Reported,Unidentified foreign,Unidentified foreign,42978,245236000
Reported,Unidentified foreign,Unidentified foreign,43007,63960000
Reported,Unidentified foreign,Unidentified foreign,43039,63960000
Reported,Unidentified foreign,Unidentified foreign,43069,63960000
Reported,Unidentified foreign,Unidentified foreign,43098,63960000
Reported,Unidentified foreign,Unidentified foreign,43131,63960000
Reported,Unidentified foreign,Unidentified foreign,43159,63960000
Reported,Unidentified foreign,Unidentified foreign,43188,63960000
