Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-11-30,272354806800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2015-12-31,275282398200.35
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-01-29,270144102469.01
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-02-29,272137561490.41
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-03-31,275176915789.41
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-04-29,275991823317.81
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-05-31,275479137073.27
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-06-30,273639319828.75
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-07-29,275276967828.75
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-08-31,277669059475.69
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-09-30,281606933475.69
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-10-31,285735435100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-11-30,287219168800
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2016-12-30,292197278500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-01-31,294901421500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-02-28,295808588500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-03-31,309761923600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-04-28,307451461600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-05-31,310320096600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-06-30,311779251600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-07-31,315952282600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-08-31,316613192600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-09-29,318403110600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-10-31,322114084600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-11-30,326196387600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2017-12-29,332185929600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-01-31,329839591600
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-02-28,322279694900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-03-29,331415652900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-04-30,329881917900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-05-31,333085828900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-06-29,338855320900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-07-31,332599050900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-08-31,332925766900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-09-28,336928246900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-10-31,333804437900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-11-30,337683433900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2018-12-31,344140003400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-01-31,340197450400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-02-28,337561236400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-03-31,341260808400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-04-30,344586990500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-05-31,340245171092.06
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-06-30,336037845500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-07-31,343435773500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-08-31,350365259500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-09-30,353607523500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-10-31,353094505500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-11-30,354118479500
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2019-12-31,362603744200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-01-31,351047984200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-02-29,346518902200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-03-31,331148007200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-04-30,328701720200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-05-31,351635251400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-06-30,365556243400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-07-31,395113054400
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-08-31,416296494900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-09-30,442341437900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-10-31,456173075900
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-11-30,458412660100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2020-12-31,470784408100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-01-31,469211349100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-02-28,468909390100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-03-31,460128748100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-04-30,465590099100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-05-31,446514725100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-06-30,450449267100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-07-31,440169808100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-08-31,436757355200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-09-30,433816767200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-10-31,427023362200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-11-30,428098597200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2021-12-31,424372893200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-01-31,417334905200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-02-28,415519436200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-03-31,421698002200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-04-30,423310068200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-05-31,423889359200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-06-30,415566863200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-07-31,406063781700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-08-31,418849776700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-09-30,423388668700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-10-31,426940038700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-11-30,407198561700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2022-12-31,417723360700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2023-01-31,417575446700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2023-02-28,422421897700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2023-03-31,420416836700
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2023-04-30,420055182200
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2023-05-31,416202392100
Reported,Custodian and nominee companies,Total Custodian and nominee companies,2023-06-30,407797352100
Reported,Unidentified foreign,Unidentified foreign,2009-12-31,10585448000
Reported,Unidentified foreign,Unidentified foreign,2010-01-31,8404946000
Reported,Unidentified foreign,Unidentified foreign,2010-02-28,8396988000
Reported,Unidentified foreign,Unidentified foreign,2010-03-31,8303470000
Reported,Unidentified foreign,Unidentified foreign,2010-04-30,8182126000
Reported,Unidentified foreign,Unidentified foreign,2010-05-31,8128091000
Reported,Unidentified foreign,Unidentified foreign,2010-06-30,7885578000
Reported,Unidentified foreign,Unidentified foreign,2010-07-30,7606829000
Reported,Unidentified foreign,Unidentified foreign,2010-08-31,7351182000
Reported,Unidentified foreign,Unidentified foreign,2010-09-30,7357989000
Reported,Unidentified foreign,Unidentified foreign,2010-10-31,6208607000
Reported,Unidentified foreign,Unidentified foreign,2010-11-30,6208247000
Reported,Unidentified foreign,Unidentified foreign,2010-12-31,6167416000
Reported,Unidentified foreign,Unidentified foreign,2011-01-31,6107620000
