date_held,tender_number_buyback_method,maturity,isin,date_settled,name,value
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,highest_accepted_yield,0.755
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,lowest_offer,0.7325
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,weighted_average_offer,0.748264563106796
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,secondary_market_mid_rate,0.7417
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,number_of_offers,14
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,number_of_successful_offers,7
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,number_of_offers_accepted_in_full,3
4303182-07-28,TBB69,4398750-11-10,AU000XCLWAN8,4303655-09-06,settlement_proceeds,305370180
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,coupon,1.75
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,amount_repurchased,400000000
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,amount_of_offers,1382000000
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,weighted_average_repurchase_yield,0.885
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,lowest_accepted_yield,0.885
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,highest_accepted_yield,0.885
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,lowest_offer,0.86
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,weighted_average_offer,0.879330680173661
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,secondary_market_mid_rate,0.875
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,number_of_offers,14
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,number_of_successful_offers,3
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,number_of_offers_accepted_in_full,0
4308150-03-25,TBB70,4398750-11-10,AU000XCLWAN8,4308623-05-05,settlement_proceeds,406792000
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,coupon,1.75
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,amount_repurchased,469000000
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,amount_of_offers,1881000000
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,weighted_average_repurchase_yield,0.9
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,lowest_accepted_yield,0.9
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,highest_accepted_yield,0.9
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,lowest_offer,0.88
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,weighted_average_offer,0.892259436469963
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,secondary_market_mid_rate,0.8965
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,number_of_offers,23
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,number_of_successful_offers,3
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,number_of_offers_accepted_in_full,3
4309806-02-12,TBB71,4398750-11-10,AU000XCLWAN8,4310279-03-24,settlement_proceeds,476968310
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,coupon,5.75
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,amount_repurchased,31000000
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,amount_of_offers,379000000
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,weighted_average_repurchase_yield,0.89491935483871
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,lowest_accepted_yield,0.8925
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,highest_accepted_yield,0.9
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,lowest_offer,0.88
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,weighted_average_offer,0.889313984168865
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,secondary_market_mid_rate,0.8912
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,number_of_offers,8
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,number_of_successful_offers,3
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,number_of_offers_accepted_in_full,1
4309806-02-12,TBB71,4440148-01-05,AU0000XCLWM5,4310279-03-24,settlement_proceeds,33236070
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,coupon,1.75
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,amount_repurchased,189000000
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,amount_of_offers,1179000000
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,weighted_average_repurchase_yield,0.8475
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,lowest_accepted_yield,0.8475
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,highest_accepted_yield,0.8475
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,lowest_offer,0.83
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,weighted_average_offer,0.838746819338422
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,secondary_market_mid_rate,0.8427
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,number_of_offers,15
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,number_of_successful_offers,1
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,number_of_offers_accepted_in_full,0
4311462-01-01,TBB72,4398750-11-10,AU000XCLWAN8,4311935-02-11,settlement_proceeds,190689660
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,coupon,5.75
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,amount_repurchased,311000000
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,amount_of_offers,683000000
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,weighted_average_repurchase_yield,0.801519292604502
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,lowest_accepted_yield,0.8
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,highest_accepted_yield,0.8025
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,lowest_offer,0.7925
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,weighted_average_offer,0.798759150805271
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,secondary_market_mid_rate,0.7965
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,number_of_offers,12
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,number_of_successful_offers,5
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,number_of_offers_accepted_in_full,1
4311462-01-01,TBB72,4440148-01-05,AU0000XCLWM5,4311935-02-11,settlement_proceeds,333938020
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,coupon,1.75
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,amount_repurchased,300000000
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,amount_of_offers,884000000
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,weighted_average_repurchase_yield,0.764291666666667
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,lowest_accepted_yield,0.7625
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,highest_accepted_yield,0.765
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,lowest_offer,0.75
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,weighted_average_offer,0.760557126696833
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,secondary_market_mid_rate,0.751
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,number_of_offers,12
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,number_of_successful_offers,4
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,number_of_offers_accepted_in_full,2
4314773-10-10,TBB73,4398750-11-10,AU000XCLWAN8,4315246-11-19,settlement_proceeds,303022700
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,coupon,1.75
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,amount_repurchased,100000000
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,amount_of_offers,301000000
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,weighted_average_repurchase_yield,0.8075
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,lowest_accepted_yield,0.8075
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,highest_accepted_yield,0.8075
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,lowest_offer,0.79
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,weighted_average_offer,0.798338870431894
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,secondary_market_mid_rate,0.7952
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,number_of_offers,6
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,number_of_successful_offers,1
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,number_of_offers_accepted_in_full,1
4326838-02-01,TBB74,4398750-11-10,AU000XCLWAN8,4327311-03-14,settlement_proceeds,101080000
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,coupon,5.75
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,amount_repurchased,101000000
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,amount_of_offers,518000000
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,weighted_average_repurchase_yield,0.7525
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,lowest_accepted_yield,0.7525
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,highest_accepted_yield,0.7525
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,lowest_offer,0.73
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,weighted_average_offer,0.747683397683398
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,secondary_market_mid_rate,0.7447
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,number_of_offers,9
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,number_of_successful_offers,3
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,number_of_offers_accepted_in_full,0
4326838-02-01,TBB74,4440148-01-05,AU0000XCLWM5,4327311-03-14,settlement_proceeds,108670950
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,coupon,2
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,amount_repurchased,299000000
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,amount_of_offers,518000000
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,weighted_average_repurchase_yield,0.731195652173913
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,lowest_accepted_yield,0.73
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,highest_accepted_yield,0.7325
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,lowest_offer,0.725
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,weighted_average_offer,0.729797297297297
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,secondary_market_mid_rate,0.7236
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,number_of_offers,7
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,number_of_successful_offers,3
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,number_of_offers_accepted_in_full,2
4326838-02-01,TBB74,4492190-02-23,AU000XCLWAT5,4327311-03-14,settlement_proceeds,306726420
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,coupon,5.75
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,amount_repurchased,239000000
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,amount_of_offers,431000000
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,weighted_average_repurchase_yield,0.781725941422594
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,lowest_accepted_yield,0.78
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,highest_accepted_yield,0.7825
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,lowest_offer,0.7725
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,weighted_average_offer,0.779240139211137
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,secondary_market_mid_rate,0.7747
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,number_of_offers,12
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,number_of_successful_offers,6
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,number_of_offers_accepted_in_full,2
4331805-09-30,TBB75,4440148-01-05,AU0000XCLWM5,4332278-11-09,settlement_proceeds,257173390
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,coupon,2
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,amount_repurchased,261000000
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,amount_of_offers,641000000
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,weighted_average_repurchase_yield,0.7525
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,lowest_accepted_yield,0.7525
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,highest_accepted_yield,0.7525
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,lowest_offer,0.7425
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,weighted_average_offer,0.749769890795632
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,secondary_market_mid_rate,0.7475
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,number_of_offers,12
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,number_of_successful_offers,2
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,number_of_offers_accepted_in_full,1
4331805-09-30,TBB75,4492190-02-23,AU000XCLWAT5,4332278-11-09,settlement_proceeds,267752070
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,coupon,5.75
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,amount_repurchased,50000000
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,amount_of_offers,635000000
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,weighted_average_repurchase_yield,0.69
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,lowest_accepted_yield,0.69
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,highest_accepted_yield,0.69
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,lowest_offer,0.63
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,weighted_average_offer,0.671889763779528
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,secondary_market_mid_rate,0.6855
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,number_of_offers,11
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,number_of_successful_offers,1
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,number_of_offers_accepted_in_full,1
4334644-05-29,TBB76,4440148-01-05,AU0000XCLWM5,4335117-07-09,settlement_proceeds,53874000
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,coupon,2
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,amount_repurchased,350000000
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,amount_of_offers,610000000
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,weighted_average_repurchase_yield,0.64
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,lowest_accepted_yield,0.6325
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,highest_accepted_yield,0.67
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,lowest_offer,0.6
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,weighted_average_offer,0.629016393442623
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,secondary_market_mid_rate,0.6312
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,number_of_offers,8
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,number_of_successful_offers,5
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,number_of_offers_accepted_in_full,3
4334644-05-29,TBB76,4492190-02-23,AU000XCLWAT5,4335117-07-09,settlement_proceeds,359865500
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,coupon,5.75
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,amount_repurchased,150000000
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,amount_of_offers,380000000
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,weighted_average_repurchase_yield,0.41
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,lowest_accepted_yield,0.41
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,highest_accepted_yield,0.41
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,lowest_offer,0.255
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,weighted_average_offer,0.381151315789474
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,secondary_market_mid_rate,0.3955
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,number_of_offers,9
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,number_of_successful_offers,2
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,number_of_offers_accepted_in_full,2
4336773-05-28,TBB77,4440148-01-05,AU0000XCLWM5,4337246-07-07,settlement_proceeds,162169500
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,coupon,2
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,amount_repurchased,350000000
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,amount_of_offers,735000000
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,weighted_average_repurchase_yield,0.397678571428571
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,lowest_accepted_yield,0.3925
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,highest_accepted_yield,0.4025
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,lowest_offer,0.245
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,weighted_average_offer,0.373231292517007
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,secondary_market_mid_rate,0.3853
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,number_of_offers,11
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,number_of_successful_offers,5
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,number_of_offers_accepted_in_full,4
4336773-05-28,TBB77,4492190-02-23,AU000XCLWAT5,4337246-07-07,settlement_proceeds,361459250
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,coupon,5.75
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,amount_repurchased,121000000
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,amount_of_offers,700000000
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,weighted_average_repurchase_yield,0.556632231404959
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,lowest_accepted_yield,0.5525
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,highest_accepted_yield,0.5825
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,lowest_offer,0.49
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,weighted_average_offer,0.533532142857143
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,secondary_market_mid_rate,0.5465
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,number_of_offers,14
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,number_of_successful_offers,3
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,number_of_offers_accepted_in_full,2
4340085-03-05,TBB78,4440148-01-05,AU0000XCLWM5,4340558-04-15,settlement_proceeds,130624390
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,coupon,2
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,amount_repurchased,142000000
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,amount_of_offers,807000000
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,weighted_average_repurchase_yield,0.537781690140845
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,lowest_accepted_yield,0.5225
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,highest_accepted_yield,0.56
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,lowest_offer,0.48
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,weighted_average_offer,0.515446096654275
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,secondary_market_mid_rate,0.512
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,number_of_offers,13
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,number_of_successful_offers,5
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,number_of_offers_accepted_in_full,5
4340085-03-05,TBB78,4492190-02-23,AU000XCLWAT5,4340558-04-15,settlement_proceeds,146318170
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,coupon,5.75
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,amount_repurchased,237000000
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,amount_of_offers,625000000
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,weighted_average_repurchase_yield,0.512352320675105
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,lowest_accepted_yield,0.5075
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,highest_accepted_yield,0.5225
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,lowest_offer,0.5
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,weighted_average_offer,0.50636
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,secondary_market_mid_rate,0.4995
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,number_of_offers,12
4340085-03-05,TBB78,4540920-07-06,AU3TB0000051,4340558-04-15,number_of_successful_offers,5
